country,date,indicator,description,value
"Iran, Islamic Rep.",2014,RL.EST,Rule of law,-1.05286180973053
"Iran, Islamic Rep.",2013,RL.EST,Rule of law,-0.997067153453827
"Iran, Islamic Rep.",2012,RL.EST,Rule of law,-0.918653786182404
"Iran, Islamic Rep.",2011,RL.EST,Rule of law,-0.967787086963654
"Iran, Islamic Rep.",2010,RL.EST,Rule of law,-1.02666425704956
"Iran, Islamic Rep.",2009,RL.EST,Rule of law,-1.05367839336395
"Iran, Islamic Rep.",2008,RL.EST,Rule of law,-0.97846394777298
"Iran, Islamic Rep.",2007,RL.EST,Rule of law,-1.02745187282562
"Iran, Islamic Rep.",2006,RL.EST,Rule of law,-0.994356155395508
"Iran, Islamic Rep.",2005,RL.EST,Rule of law,-0.865804314613342
"Iran, Islamic Rep.",2004,RL.EST,Rule of law,-0.673581480979919
"Iran, Islamic Rep.",2003,RL.EST,Rule of law,-0.680515766143799
"Iran, Islamic Rep.",2002,RL.EST,Rule of law,-0.821777701377869
"Iran, Islamic Rep.",2000,RL.EST,Rule of law,-0.519492506980896
"Iran, Islamic Rep.",1998,RL.EST,Rule of law,-0.683586835861206
"Iran, Islamic Rep.",1996,RL.EST,Rule of law,-0.940338909626007
Saudi Arabia,2023,RL.EST,Rule of law,0.414570838212967
Saudi Arabia,2022,RL.EST,Rule of law,0.289913713932037
Saudi Arabia,2021,RL.EST,Rule of law,0.205605715513229
Saudi Arabia,2020,RL.EST,Rule of law,0.215450674295425
Saudi Arabia,2019,RL.EST,Rule of law,0.145257651805878
Saudi Arabia,2018,RL.EST,Rule of law,0.117757342755795
Saudi Arabia,2017,RL.EST,Rule of law,0.0772835165262222
Saudi Arabia,2016,RL.EST,Rule of law,0.315819621086121
Saudi Arabia,2015,RL.EST,Rule of law,0.0975649878382683
Saudi Arabia,2014,RL.EST,Rule of law,0.13271252810955
Saudi Arabia,2013,RL.EST,Rule of law,0.153234601020813
Saudi Arabia,2012,RL.EST,Rule of law,0.14434976875782
Saudi Arabia,2011,RL.EST,Rule of law,0.0465363264083862
Saudi Arabia,2010,RL.EST,Rule of law,0.149531841278076
Saudi Arabia,2009,RL.EST,Rule of law,0.0451107770204544
Saudi Arabia,2008,RL.EST,Rule of law,0.0687283277511597
Saudi Arabia,2007,RL.EST,Rule of law,0.067988209426403
Saudi Arabia,2006,RL.EST,Rule of law,0.011266702786088
Saudi Arabia,2005,RL.EST,Rule of law,-0.022657472640276
Saudi Arabia,2004,RL.EST,Rule of law,0.0121128251776099
Saudi Arabia,2003,RL.EST,Rule of law,0.108946494758129
Saudi Arabia,2002,RL.EST,Rule of law,-0.0178285911679268
Saudi Arabia,2000,RL.EST,Rule of law,-0.165411278605461
Saudi Arabia,1998,RL.EST,Rule of law,0.0467006266117096
Saudi Arabia,1996,RL.EST,Rule of law,0.114562630653381
United Arab Emirates,2023,RL.EST,Rule of law,0.881900131702423
United Arab Emirates,2022,RL.EST,Rule of law,0.836056530475616
United Arab Emirates,2021,RL.EST,Rule of law,0.798968315124512
United Arab Emirates,2020,RL.EST,Rule of law,0.875135958194733
United Arab Emirates,2019,RL.EST,Rule of law,0.808277487754822
United Arab Emirates,2018,RL.EST,Rule of law,0.774245142936707
United Arab Emirates,2017,RL.EST,Rule of law,0.768334984779358
United Arab Emirates,2016,RL.EST,Rule of law,0.819037973880768
United Arab Emirates,2015,RL.EST,Rule of law,0.614161610603333
United Arab Emirates,2014,RL.EST,Rule of law,0.651002466678619
United Arab Emirates,2013,RL.EST,Rule of law,0.613428473472595
United Arab Emirates,2012,RL.EST,Rule of law,0.534359633922577
United Arab Emirates,2011,RL.EST,Rule of law,0.498547106981277
United Arab Emirates,2010,RL.EST,Rule of law,0.317414134740829
United Arab Emirates,2009,RL.EST,Rule of law,0.399278730154037
United Arab Emirates,2008,RL.EST,Rule of law,0.417219996452332
United Arab Emirates,2007,RL.EST,Rule of law,0.274766087532043
United Arab Emirates,2006,RL.EST,Rule of law,0.31153592467308
United Arab Emirates,2005,RL.EST,Rule of law,0.389575779438019
United Arab Emirates,2004,RL.EST,Rule of law,0.433262318372726
United Arab Emirates,2003,RL.EST,Rule of law,0.544806301593781
United Arab Emirates,2002,RL.EST,Rule of law,0.702703297138214
United Arab Emirates,2000,RL.EST,Rule of law,0.655752897262573
United Arab Emirates,1998,RL.EST,Rule of law,0.716092944145203
United Arab Emirates,1996,RL.EST,Rule of law,0.688413977622986
New Zealand,2023,CC.EST,Control of corruption,2.08409547805786
New Zealand,2022,CC.EST,Control of corruption,2.16323399543762
New Zealand,2021,CC.EST,Control of corruption,2.16975808143616
New Zealand,2020,CC.EST,Control of corruption,2.11690759658813
New Zealand,2019,CC.EST,Control of corruption,2.13093376159668
New Zealand,2018,CC.EST,Control of corruption,2.13542580604553
New Zealand,2017,CC.EST,Control of corruption,2.19591546058655
New Zealand,2016,CC.EST,Control of corruption,2.23673152923584
New Zealand,2015,CC.EST,Control of corruption,2.23321151733398
New Zealand,2014,CC.EST,Control of corruption,2.24941229820251
New Zealand,2013,CC.EST,Control of corruption,2.33418917655945
New Zealand,2012,CC.EST,Control of corruption,2.30788779258728
New Zealand,2011,CC.EST,Control of corruption,2.29086756706238
New Zealand,2010,CC.EST,Control of corruption,2.32940340042114
New Zealand,2009,CC.EST,Control of corruption,2.3803186416626
New Zealand,2008,CC.EST,Control of corruption,2.29752516746521
New Zealand,2007,CC.EST,Control of corruption,2.31768393516541
New Zealand,2006,CC.EST,Control of corruption,2.32255101203918
New Zealand,2005,CC.EST,Control of corruption,2.19131422042847
New Zealand,2004,CC.EST,Control of corruption,2.35213804244995
New Zealand,2003,CC.EST,Control of corruption,2.28462529182434
New Zealand,2002,CC.EST,Control of corruption,2.2625732421875
New Zealand,2000,CC.EST,Control of corruption,2.18196034431458
New Zealand,1998,CC.EST,Control of corruption,2.14845299720764
New Zealand,1996,CC.EST,Control of corruption,2.11024570465088
United States,2023,CC.EST,Control of corruption,1.12343263626099
United States,2022,CC.EST,Control of corruption,1.10414469242096
United States,2021,CC.EST,Control of corruption,1.01927757263184
United States,2020,CC.EST,Control of corruption,1.03783190250397
United States,2019,CC.EST,Control of corruption,1.18035709857941
United States,2018,CC.EST,Control of corruption,1.2927473783493
United States,2017,CC.EST,Control of corruption,1.34053254127502
United States,2016,CC.EST,Control of corruption,1.33089566230774
United States,2015,CC.EST,Control of corruption,1.35772120952606
United States,2014,CC.EST,Control of corruption,1.37137806415558
United States,2013,CC.EST,Control of corruption,1.30592489242554
United States,2012,CC.EST,Control of corruption,1.40279400348663
United States,2011,CC.EST,Control of corruption,1.26211905479431
United States,2010,CC.EST,Control of corruption,1.26525807380676
United States,2009,CC.EST,Control of corruption,1.28647637367249
United States,2008,CC.EST,Control of corruption,1.43763339519501
United States,2007,CC.EST,Control of corruption,1.37706923484802
United States,2006,CC.EST,Control of corruption,1.34489262104034
United States,2005,CC.EST,Control of corruption,1.53672695159912
United States,2004,CC.EST,Control of corruption,1.81070196628571
United States,2003,CC.EST,Control of corruption,1.7044905424118
United States,2002,CC.EST,Control of corruption,1.87359666824341
United States,2000,CC.EST,Control of corruption,1.60359740257263
United States,1998,CC.EST,Control of corruption,1.54939877986908
United States,1996,CC.EST,Control of corruption,1.57104122638702
China,2023,CC.EST,Control of corruption,-0.00537010468542576
China,2022,CC.EST,Control of corruption,0.0160636715590954
China,2021,CC.EST,Control of corruption,0.0302335843443871
China,2020,CC.EST,Control of corruption,-0.0710281431674957
China,2019,CC.EST,Control of corruption,-0.312614381313324
China,2018,CC.EST,Control of corruption,-0.286848217248917
China,2017,CC.EST,Control of corruption,-0.291626125574112
China,2016,CC.EST,Control of corruption,-0.268094301223755
China,2015,CC.EST,Control of corruption,-0.299921870231628
China,2014,CC.EST,Control of corruption,-0.337719589471817
China,2013,CC.EST,Control of corruption,-0.355887651443481
China,2012,CC.EST,Control of corruption,-0.438275933265686
China,2011,CC.EST,Control of corruption,-0.514727592468262
China,2010,CC.EST,Control of corruption,-0.570009887218475
China,2009,CC.EST,Control of corruption,-0.519456624984741
China,2008,CC.EST,Control of corruption,-0.526307642459869
China,2007,CC.EST,Control of corruption,-0.599234640598297
China,2006,CC.EST,Control of corruption,-0.51888769865036
China,2005,CC.EST,Control of corruption,-0.617887735366821
China,2004,CC.EST,Control of corruption,-0.565061569213867
China,2003,CC.EST,Control of corruption,-0.395265489816666
China,2002,CC.EST,Control of corruption,-0.557897567749023
China,2000,CC.EST,Control of corruption,-0.208548709750175
China,1998,CC.EST,Control of corruption,-0.353955000638962
China,1996,CC.EST,Control of corruption,-0.271189510822296
India,2023,CC.EST,Control of corruption,-0.366014748811722
India,2022,CC.EST,Control of corruption,-0.322223275899887
India,2021,CC.EST,Control of corruption,-0.317147105932236
India,2020,CC.EST,Control of corruption,-0.293598413467407
India,2019,CC.EST,Control of corruption,-0.30260244011879
India,2018,CC.EST,Control of corruption,-0.229758977890015
India,2017,CC.EST,Control of corruption,-0.291900008916855
India,2016,CC.EST,Control of corruption,-0.337335646152496
India,2015,CC.EST,Control of corruption,-0.406574189662933
India,2014,CC.EST,Control of corruption,-0.457605749368668
India,2013,CC.EST,Control of corruption,-0.517280995845795
India,2012,CC.EST,Control of corruption,-0.513968110084534
India,2011,CC.EST,Control of corruption,-0.540835857391357
India,2010,CC.EST,Control of corruption,-0.463754564523697
India,2009,CC.EST,Control of corruption,-0.452406287193298
India,2008,CC.EST,Control of corruption,-0.33909797668457
India,2007,CC.EST,Control of corruption,-0.397690296173096
India,2006,CC.EST,Control of corruption,-0.274562805891037
India,2005,CC.EST,Control of corruption,-0.363160848617554
India,2004,CC.EST,Control of corruption,-0.448476195335388
India,2003,CC.EST,Control of corruption,-0.456320524215698
India,2002,CC.EST,Control of corruption,-0.555382490158081
India,2000,CC.EST,Control of corruption,-0.403301805257797
India,1998,CC.EST,Control of corruption,-0.258726745843887
India,1996,CC.EST,Control of corruption,-0.381090342998505
South Africa,2023,CC.EST,Control of corruption,-0.284670442342758
South Africa,2022,CC.EST,Control of corruption,-0.33009460568428
South Africa,2021,CC.EST,Control of corruption,-0.0341691114008427
South Africa,2020,CC.EST,Control of corruption,-0.0594757050275803
South Africa,2019,CC.EST,Control of corruption,-0.0312809906899929
South Africa,2018,CC.EST,Control of corruption,-0.136797428131104
South Africa,2017,CC.EST,Control of corruption,-0.12777316570282
South Africa,2016,CC.EST,Control of corruption,0.0170262884348631
South Africa,2015,CC.EST,Control of corruption,-0.0708397477865219
South Africa,2014,CC.EST,Control of corruption,-0.125287011265755
South Africa,2013,CC.EST,Control of corruption,-0.138074696063995
South Africa,2012,CC.EST,Control of corruption,-0.184170603752136
South Africa,2011,CC.EST,Control of corruption,-0.00423370534554124
South Africa,2010,CC.EST,Control of corruption,0.0653930976986885
South Africa,2009,CC.EST,Control of corruption,0.125426694750786
South Africa,2008,CC.EST,Control of corruption,0.153828725218773
South Africa,2007,CC.EST,Control of corruption,0.197672486305237
South Africa,2006,CC.EST,Control of corruption,0.37827143073082
South Africa,2005,CC.EST,Control of corruption,0.483857184648514
South Africa,2004,CC.EST,Control of corruption,0.397753119468689
South Africa,2003,CC.EST,Control of corruption,0.275540828704834
South Africa,2002,CC.EST,Control of corruption,0.332901507616043
South Africa,2000,CC.EST,Control of corruption,0.550269722938538
South Africa,1998,CC.EST,Control of corruption,0.638808608055115
South Africa,1996,CC.EST,Control of corruption,0.73292738199234
Brazil,2023,CC.EST,Control of corruption,-0.503643155097961
Brazil,2022,CC.EST,Control of corruption,-0.566354334354401
Brazil,2021,CC.EST,Control of corruption,-0.499217957258224
Brazil,2020,CC.EST,Control of corruption,-0.429083496332169
Brazil,2019,CC.EST,Control of corruption,-0.40789270401001
Brazil,2018,CC.EST,Control of corruption,-0.480954378843307
Brazil,2017,CC.EST,Control of corruption,-0.559814631938934
Brazil,2016,CC.EST,Control of corruption,-0.446095585823059
Brazil,2015,CC.EST,Control of corruption,-0.457840710878372
Brazil,2014,CC.EST,Control of corruption,-0.366117089986801
Brazil,2013,CC.EST,Control of corruption,-0.0979596078395844
Brazil,2012,CC.EST,Control of corruption,-0.0468542315065861
Brazil,2011,CC.EST,Control of corruption,0.168382421135902
Brazil,2010,CC.EST,Control of corruption,0.0438063591718674
Brazil,2009,CC.EST,Control of corruption,-0.079985611140728
Brazil,2008,CC.EST,Control of corruption,0.00343736819922924
Brazil,2007,CC.EST,Control of corruption,-0.0839887857437134
Brazil,2006,CC.EST,Control of corruption,-0.120479896664619
Brazil,2005,CC.EST,Control of corruption,-0.153748139739037
Brazil,2004,CC.EST,Control of corruption,-0.0272687114775181
Brazil,2003,CC.EST,Control of corruption,0.090239018201828
Brazil,2002,CC.EST,Control of corruption,0.0819423124194145
Brazil,2000,CC.EST,Control of corruption,0.0132387839257717
Brazil,1998,CC.EST,Control of corruption,0.0414753258228302
Brazil,1996,CC.EST,Control of corruption,-0.0185795314610004
Russian Federation,2023,CC.EST,Control of corruption,-1.10467827320099
Russian Federation,2022,CC.EST,Control of corruption,-0.979839682579041
Russian Federation,2021,CC.EST,Control of corruption,-0.921020746231079
Russian Federation,2020,CC.EST,Control of corruption,-0.930568337440491
Russian Federation,2019,CC.EST,Control of corruption,-0.822259068489075
Russian Federation,2018,CC.EST,Control of corruption,-0.869339644908905
Russian Federation,2017,CC.EST,Control of corruption,-0.91468071937561
Russian Federation,2016,CC.EST,Control of corruption,-0.838650405406952
Russian Federation,2015,CC.EST,Control of corruption,-0.974069595336914
Russian Federation,2014,CC.EST,Control of corruption,-0.918883323669434
Russian Federation,2013,CC.EST,Control of corruption,-1.02072441577911
Russian Federation,2012,CC.EST,Control of corruption,-1.05157160758972
Russian Federation,2011,CC.EST,Control of corruption,-1.07437682151794
Russian Federation,2010,CC.EST,Control of corruption,-1.09921479225159
Russian Federation,2009,CC.EST,Control of corruption,-1.14130687713623
Russian Federation,2008,CC.EST,Control of corruption,-1.12522864341736
Russian Federation,2007,CC.EST,Control of corruption,-1.01758086681366
Russian Federation,2006,CC.EST,Control of corruption,-0.940847754478455
Russian Federation,2005,CC.EST,Control of corruption,-0.847120821475983
Russian Federation,2004,CC.EST,Control of corruption,-0.825626492500305
Russian Federation,2003,CC.EST,Control of corruption,-0.783091723918915
Russian Federation,2002,CC.EST,Control of corruption,-0.954848229885101
Russian Federation,2000,CC.EST,Control of corruption,-0.943414032459259
Russian Federation,1998,CC.EST,Control of corruption,-0.95437353849411
Russian Federation,1996,CC.EST,Control of corruption,-1.05334162712097
"Egypt, Arab Rep.",2023,CC.EST,Control of corruption,-0.747790396213531
"Egypt, Arab Rep.",2022,CC.EST,Control of corruption,-0.678962171077728
"Egypt, Arab Rep.",2021,CC.EST,Control of corruption,-0.70594334602356
"Egypt, Arab Rep.",2020,CC.EST,Control of corruption,-0.810433626174927
"Egypt, Arab Rep.",2019,CC.EST,Control of corruption,-0.655317544937134
"Egypt, Arab Rep.",2018,CC.EST,Control of corruption,-0.514722347259521
"Egypt, Arab Rep.",2017,CC.EST,Control of corruption,-0.495982348918915
"Egypt, Arab Rep.",2016,CC.EST,Control of corruption,-0.590893149375916
"Egypt, Arab Rep.",2015,CC.EST,Control of corruption,-0.600906729698181
"Egypt, Arab Rep.",2014,CC.EST,Control of corruption,-0.575518012046814
"Egypt, Arab Rep.",2013,CC.EST,Control of corruption,-0.614102065563202
"Egypt, Arab Rep.",2012,CC.EST,Control of corruption,-0.579664349555969
"Egypt, Arab Rep.",2011,CC.EST,Control of corruption,-0.633263945579529
"Egypt, Arab Rep.",2010,CC.EST,Control of corruption,-0.596871852874756
"Egypt, Arab Rep.",2009,CC.EST,Control of corruption,-0.464862793684006
"Egypt, Arab Rep.",2008,CC.EST,Control of corruption,-0.765909254550934
"Egypt, Arab Rep.",2007,CC.EST,Control of corruption,-0.737870097160339
"Egypt, Arab Rep.",2006,CC.EST,Control of corruption,-0.737334072589874
"Egypt, Arab Rep.",2005,CC.EST,Control of corruption,-0.539499521255493
"Egypt, Arab Rep.",2004,CC.EST,Control of corruption,-0.583505749702454
"Egypt, Arab Rep.",2003,CC.EST,Control of corruption,-0.530747950077057
"Egypt, Arab Rep.",2002,CC.EST,Control of corruption,-0.44015771150589
"Egypt, Arab Rep.",2000,CC.EST,Control of corruption,-0.4926677942276
"Egypt, Arab Rep.",1998,CC.EST,Control of corruption,-0.477870136499405
"Egypt, Arab Rep.",1996,CC.EST,Control of corruption,-0.472254395484924
Ethiopia,2023,CC.EST,Control of corruption,-0.465061634778976
Ethiopia,2022,CC.EST,Control of corruption,-0.433258950710297
Ethiopia,2021,CC.EST,Control of corruption,-0.422021746635437
Ethiopia,2020,CC.EST,Control of corruption,-0.389672368764877
Ethiopia,2019,CC.EST,Control of corruption,-0.434498816728592
Ethiopia,2018,CC.EST,Control of corruption,-0.50531792640686
Ethiopia,2017,CC.EST,Control of corruption,-0.582322061061859
Ethiopia,2016,CC.EST,Control of corruption,-0.442086547613144
Ethiopia,2015,CC.EST,Control of corruption,-0.476118475198746
Ethiopia,2014,CC.EST,Control of corruption,-0.448165893554688
Ethiopia,2013,CC.EST,Control of corruption,-0.501710414886475
Ethiopia,2012,CC.EST,Control of corruption,-0.608586847782135
Ethiopia,2011,CC.EST,Control of corruption,-0.667876601219177
Ethiopia,2010,CC.EST,Control of corruption,-0.694108724594116
Ethiopia,2009,CC.EST,Control of corruption,-0.704722344875336
Ethiopia,2008,CC.EST,Control of corruption,-0.666399776935577
